branch_id,candidate_id,lane_class,family,comparison_mode,base_program_name,seed_variant,unique_address_target,horizon_multiplier,checkpoint_depth,hot_address_skew,seed_id,base_start,scaled_start,base_max_steps,max_steps,base_reference_step_count,expected_reference_step_count,base_unique_address_count,padding_unique_count,flatten_rounds,padding_base_address,expected_padding_instruction_count,target_wrapper_call_depth,source_runtime_stage,base_runtime_stage,program_name,base_variant_program_name,runtime_seconds,ns_per_step,exact_trace_match,exact_final_state_match,first_mismatch_step,failure_reason,failure_class,exact,read_observation_count,memory_read_count,stack_read_count,reference_step_count,memory_operation_count,memory_load_count,memory_store_count,unique_address_count,hottest_address,hottest_address_share,failure_axis_tags
extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kbaseline,extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kbaseline_seed1,extended_probe,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,3.0,plus_two,baseline,1,140,420,10240,30818,2746,8272,4,16,0,41104,32,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a208_r22_u20_h3p0_cplus_two_kbaseline_seed1,bytecode_subroutine_braid_long_420_a208,0.2571165000554174,31203.458744589494,True,True,,,,True,6748,2103,4645,8240,3383,2103,1280,20,208,0.4971918415607449,"long_family,high_unique_address_target,plus_two_checkpoint_depth"
extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kflattened,extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kflattened_seed0,extended_probe,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,20,3.0,plus_two,flattened,0,140,420,10240,37602,2746,15056,4,16,212,41152,6816,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a176_r22_u20_h3p0_cplus_two_kflattened_seed0,bytecode_subroutine_braid_long_420_a176,0.44753340003080666,29787.899363072862,True,True,,,,True,10140,2103,8037,15024,6775,2103,4672,20,176,0.24826568265682658,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kflattened,extended_probe_subroutine_braid_long_u20_h3p0_cplus_two_kflattened_seed1,extended_probe,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,3.0,plus_two,flattened,1,140,420,10240,37602,2746,15056,4,16,212,41168,6816,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a208_r22_u20_h3p0_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_420_a208,0.5610369999194518,37342.71831199759,True,True,,,,True,10140,2103,8037,15024,6775,2103,4672,20,208,0.24826568265682658,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,2.5,plus_one,baseline,0,180,450,10240,25677,4788,11983,6,6,0,41216,12,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u12_h2p5_cplus_one_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.3604108999716118,30144.77249678921,True,True,,,,True,10367,3152,7215,11956,5414,3152,2262,12,312,0.3328407831547839,"long_family,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,2.5,plus_one,baseline,1,180,450,10240,25677,4788,11983,6,6,0,41232,12,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u12_h2p5_cplus_one_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.35953360004350543,30071.39511906201,True,True,,,,True,10367,3152,7215,11956,5414,3152,2262,12,312,0.3328407831547839,"long_family,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,2.5,plus_one,flattened,0,180,450,10240,36525,4788,22831,6,6,904,41280,10860,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u12_h2p5_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.8110100999474525,35564.3790540016,True,True,,,,True,15791,3152,12639,22804,10838,3152,7686,12,312,0.16626683890016608,"long_family,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_one_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,2.5,plus_one,flattened,1,180,450,10240,36525,4788,22831,6,6,904,41296,10860,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u12_h2p5_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.8138620000099763,35689.44044948151,True,True,,,,True,15791,3152,12639,22804,10838,3152,7686,12,312,0.16626683890016608,"long_family,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,2.5,plus_two,baseline,0,180,450,10240,25678,4788,11984,6,6,0,41344,12,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u12_h2p5_cplus_two_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.3758667999645695,31434.874965674462,True,True,,,,True,10367,3152,7215,11957,5414,3152,2262,12,312,0.3328407831547839,"long_family,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,2.5,plus_two,baseline,1,180,450,10240,25678,4788,11984,6,6,0,41360,12,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u12_h2p5_cplus_two_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.4807344999862835,40205.27724230856,True,True,,,,True,10367,3152,7215,11957,5414,3152,2262,12,312,0.3328407831547839,"long_family,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,2.5,plus_two,flattened,0,180,450,10240,36526,4788,22832,6,6,904,41408,10860,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u12_h2p5_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.8462805000599474,37109.427759699516,True,True,,,,True,15791,3152,12639,22805,10838,3152,7686,12,312,0.16626683890016608,"long_family,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h2p5_cplus_two_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,2.5,plus_two,flattened,1,180,450,10240,36526,4788,22832,6,6,904,41424,10860,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u12_h2p5_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.8390379000920802,36791.83951291735,True,True,,,,True,15791,3152,12639,22805,10838,3152,7686,12,312,0.16626683890016608,"long_family,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,3.0,plus_one,baseline,0,180,540,10240,30797,4788,14377,6,6,0,41472,12,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u12_h3p0_cplus_one_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,0.5573626999976113,38864.98152134519,True,True,,,,True,12437,3782,8655,14341,6494,3782,2712,12,312,0.3329226978749615,"long_family,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,3.0,plus_one,baseline,1,180,540,10240,30797,4788,14377,6,6,0,41488,12,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u12_h3p0_cplus_one_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,0.4419418000616133,30816.665508793896,True,True,,,,True,12437,3782,8655,14341,6494,3782,2712,12,312,0.3329226978749615,"long_family,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,3.0,plus_one,flattened,0,180,540,10240,43805,4788,27385,6,6,1084,41536,13020,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u12_h3p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,1.1506209999788553,42071.775932533375,True,True,,,,True,18941,3782,15159,27349,12998,3782,9216,12,312,0.1663332820433913,"long_family,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_one_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,3.0,plus_one,flattened,1,180,540,10240,43805,4788,27385,6,6,1084,41552,13020,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u12_h3p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,1.1079471999546513,40511.43368878757,True,True,,,,True,18941,3782,15159,27349,12998,3782,9216,12,312,0.1663332820433913,"long_family,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,3.0,plus_two,baseline,0,180,540,10240,30798,4788,14378,6,6,0,41600,12,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u12_h3p0_cplus_two_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,0.44963300006929785,31350.787900522788,True,True,,,,True,12437,3782,8655,14342,6494,3782,2712,12,312,0.3329226978749615,"long_family,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,3.0,plus_two,baseline,1,180,540,10240,30798,4788,14378,6,6,0,41616,12,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u12_h3p0_cplus_two_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,0.5472704999847338,38158.59015372568,True,True,,,,True,12437,3782,8655,14342,6494,3782,2712,12,312,0.3329226978749615,"long_family,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,12,3.0,plus_two,flattened,0,180,540,10240,43806,4788,27386,6,6,1084,41664,13020,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u12_h3p0_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,1.200872299959883,43907.57952321328,True,True,,,,True,18941,3782,15159,27350,12998,3782,9216,12,312,0.1663332820433913,"long_family,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u12_h3p0_cplus_two_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,12,3.0,plus_two,flattened,1,180,540,10240,43806,4788,27386,6,6,1084,41680,13020,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u12_h3p0_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,0.9716657999670133,35527.08592201146,True,True,,,,True,18941,3782,15159,27350,12998,3782,9216,12,312,0.1663332820433913,"long_family,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,2.5,plus_one,baseline,0,180,450,10240,25693,4788,11999,6,14,0,41728,28,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u20_h2p5_cplus_one_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.3713849999476224,31021.132638458268,True,True,,,,True,10375,3152,7223,11972,5422,3152,2270,20,312,0.33234968646255997,"long_family,high_unique_address_target,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,2.5,plus_one,baseline,1,180,450,10240,25693,4788,11999,6,14,0,41744,28,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u20_h2p5_cplus_one_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.3761790000135079,31421.56699077079,True,True,,,,True,10375,3152,7223,11972,5422,3152,2270,20,312,0.33234968646255997,"long_family,high_unique_address_target,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,2.5,plus_one,flattened,0,180,450,10240,36557,4788,22863,6,14,388,41792,10892,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u20_h2p5_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.9611329000908881,42088.4962379965,True,True,,,,True,15807,3152,12655,22836,10854,3152,7702,20,312,0.166021743136171,"long_family,high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_one_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,2.5,plus_one,flattened,1,180,450,10240,36557,4788,22863,6,14,388,41808,10892,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u20_h2p5_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.9665311999851838,42324.89052308564,True,True,,,,True,15807,3152,12655,22836,10854,3152,7702,20,312,0.166021743136171,"long_family,high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,2.5,plus_two,baseline,0,180,450,10240,25694,4788,12000,6,14,0,41856,28,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u20_h2p5_cplus_two_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.37618700007442385,31419.61079716227,True,True,,,,True,10375,3152,7223,11973,5422,3152,2270,20,312,0.33234968646255997,"long_family,high_unique_address_target,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,2.5,plus_two,baseline,1,180,450,10240,25694,4788,12000,6,14,0,41872,28,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u20_h2p5_cplus_two_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.36938869999721646,30851.808234963373,True,True,,,,True,10375,3152,7223,11973,5422,3152,2270,20,312,0.33234968646255997,"long_family,high_unique_address_target,plus_two_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,2.5,plus_two,flattened,0,180,450,10240,36558,4788,22864,6,14,388,41920,10892,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s0_r22_u20_h2p5_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_long_450_a312_s0,0.8202481999760494,35917.51105556988,True,True,,,,True,15807,3152,12655,22837,10854,3152,7702,20,312,0.166021743136171,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h2p5_cplus_two_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,2.5,plus_two,flattened,1,180,450,10240,36558,4788,22864,6,14,388,41936,10892,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_450_a312_s1_r22_u20_h2p5_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_long_450_a312_s1,0.8803429000545293,38548.973159982896,True,True,,,,True,15807,3152,12655,22837,10854,3152,7702,20,312,0.166021743136171,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,3.0,plus_one,baseline,0,180,540,10240,30813,4788,14393,6,14,0,41984,28,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u20_h3p0_cplus_one_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,0.5933543000137433,41328.57142952868,True,True,,,,True,12445,3782,8663,14357,6502,3782,2720,20,312,0.33251307290064597,"long_family,high_unique_address_target,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kbaseline_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,3.0,plus_one,baseline,1,180,540,10240,30813,4788,14393,6,14,0,42000,28,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u20_h3p0_cplus_one_kbaseline_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,0.5566609000088647,38772.786794515894,True,True,,,,True,12445,3782,8663,14357,6502,3782,2720,20,312,0.33251307290064597,"long_family,high_unique_address_target,plus_one_checkpoint_depth"
extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kflattened_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,3.0,plus_one,flattened,0,180,540,10240,43833,4788,27413,6,14,465,42048,13048,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u20_h3p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,1.034122799988836,37773.41564045863,True,True,,,,True,18955,3782,15173,27377,13012,3782,9230,20,312,0.1661543190900707,"long_family,high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kflattened,extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_one_kflattened_seed1,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,3.0,plus_one,flattened,1,180,540,10240,43833,4788,27413,6,14,465,42064,13048,1,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r22_u20_h3p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,0.9764341999543831,35666.22347059149,True,True,,,,True,18955,3782,15173,27377,13012,3782,9230,20,312,0.1661543190900707,"long_family,high_unique_address_target,plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_two_kbaseline,extended_probe_helper_checkpoint_braid_long_u20_h3p0_cplus_two_kbaseline_seed0,extended_probe,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,3.0,plus_two,baseline,0,180,540,10240,30814,4788,14394,6,14,0,42112,28,2,r21_d0_exact_executor_boundary_break_map,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r22_u20_h3p0_cplus_two_kbaseline_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,0.5562118999660015,38738.81459576553,True,True,,,,True,12445,3782,8663,14358,6502,3782,2720,20,312,0.33251307290064597,"long_family,high_unique_address_target,plus_two_checkpoint_depth"
