branch_id,candidate_id,lane_class,family,comparison_mode,base_program_name,seed_variant,unique_address_target,horizon_multiplier,checkpoint_depth,hot_address_skew,seed_id,base_start,scaled_start,base_max_steps,max_steps,base_reference_step_count,expected_reference_step_count,base_unique_address_count,padding_unique_count,flatten_rounds,padding_base_address,expected_padding_instruction_count,target_wrapper_call_depth,source_runtime_stage,base_runtime_stage,program_name,base_variant_program_name,runtime_seconds,ns_per_step,exact_trace_match,exact_final_state_match,first_mismatch_step,failure_reason,failure_class,exact,read_observation_count,memory_read_count,stack_read_count,reference_step_count,memory_operation_count,memory_load_count,memory_store_count,unique_address_count,hottest_address,hottest_address_share,failure_axis_tags,authorization_source_stage,execution_stage
unique_address_extension_subroutine_braid_long_u28_h3p0_cplus_two_kflattened,unique_address_extension_subroutine_braid_long_u28_h3p0_cplus_two_kflattened_seed1,unique_address_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,28,3.0,plus_two,flattened,1,140,420,10240,37602,2746,15056,4,24,141,40912,6816,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a208_r26_u28_h3p0_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_420_a208,0.3346375999972224,22273.535676066454,True,True,,,,True,10140,2103,8037,15024,6775,2103,4672,28,208,0.24826568265682658,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened,horizon_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened_seed0,horizon_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,20,3.5,plus_two,flattened,0,140,490,10240,43842,2746,17549,4,16,247,40960,7936,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_490_a176_r26_u20_h3p5_cplus_two_kflattened_seed0,bytecode_subroutine_braid_long_490_a176,0.41878280008677393,23918.144958979607,True,True,,,,True,11820,2453,9367,17509,7895,2453,5442,20,176,0.24851171627612412,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened,horizon_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened_seed1,horizon_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,3.5,plus_two,flattened,1,140,490,10240,43842,2746,17549,4,16,247,40976,7936,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_490_a208_r26_u20_h3p5_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_490_a208,0.4275547999422997,24419.14443670682,True,True,,,,True,11820,2453,9367,17509,7895,2453,5442,20,208,0.24851171627612412,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_long_u20_h4p0_cplus_two_kflattened,horizon_extension_subroutine_braid_long_u20_h4p0_cplus_two_kflattened_seed0,horizon_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,20,4.0,plus_two,flattened,0,140,560,10240,50082,2746,20042,4,16,282,41024,9056,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_560_a176_r26_u20_h4p0_cplus_two_kflattened_seed0,bytecode_subroutine_braid_long_560_a176,0.5062395000131801,25319.57087192058,True,True,,,,True,13500,2803,10697,19994,9015,2803,6212,20,176,0.24869661674986135,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_long_u20_h4p0_cplus_two_kflattened,horizon_extension_subroutine_braid_long_u20_h4p0_cplus_two_kflattened_seed1,horizon_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,4.0,plus_two,flattened,1,140,560,10240,50082,2746,20042,4,16,282,41040,9056,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_560_a208_r26_u20_h4p0_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_560_a208,0.5251468999776989,26265.224566254823,True,True,,,,True,13500,2803,10697,19994,9015,2803,6212,20,208,0.24869661674986135,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_subroutine_braid_long_u20_h3p0_cplus_three_kflattened,checkpoint_depth_extension_subroutine_braid_long_u20_h3p0_cplus_three_kflattened_seed0,checkpoint_depth_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,20,3.0,plus_three,flattened,0,140,420,10240,37603,2746,15057,4,16,212,41088,6816,3,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a176_r26_u20_h3p0_cplus_three_kflattened_seed0,bytecode_subroutine_braid_long_420_a176,0.34437720000278205,22920.279534294976,True,True,,,,True,10140,2103,8037,15025,6775,2103,4672,20,176,0.24826568265682658,"long_family,high_unique_address_target,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_subroutine_braid_long_u20_h3p0_cplus_three_kflattened,checkpoint_depth_extension_subroutine_braid_long_u20_h3p0_cplus_three_kflattened_seed1,checkpoint_depth_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,3.0,plus_three,flattened,1,140,420,10240,37603,2746,15057,4,16,212,41104,6816,3,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a208_r26_u20_h3p0_cplus_three_kflattened_seed1,bytecode_subroutine_braid_long_420_a208,0.34362729999702424,22870.369384161346,True,True,,,,True,10140,2103,8037,15025,6775,2103,4672,20,208,0.24826568265682658,"long_family,high_unique_address_target,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
candidate_core_helper_checkpoint_braid_u8_h2p0_cplus_one_kflattened,candidate_core_helper_checkpoint_braid_u8_h2p0_cplus_one_kflattened_seed0,candidate_core,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,8,2.0,plus_one,flattened,0,60,120,2560,8101,1608,6133,6,2,728,41152,2916,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s0_r26_u8_h2p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_120_a280_s0,0.12453709996771067,20365.838097745,True,True,,,,True,4229,842,3387,6115,2906,842,2064,8,41152,0.2508602890571232,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
candidate_core_helper_checkpoint_braid_u8_h2p0_cplus_one_kflattened,candidate_core_helper_checkpoint_braid_u8_h2p0_cplus_one_kflattened_seed1,candidate_core,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,8,2.0,plus_one,flattened,1,60,120,2560,8101,1608,6133,6,2,728,41168,2916,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s1_r26_u8_h2p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_120_a280_s1,0.1199634000658989,19617.890444137185,True,True,,,,True,4229,842,3387,6115,2906,842,2064,8,41168,0.2508602890571232,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_helper_checkpoint_braid_u10_h2p0_cplus_one_kflattened,unique_address_extension_helper_checkpoint_braid_u10_h2p0_cplus_one_kflattened_seed0,unique_address_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,10,2.0,plus_one,flattened,0,60,120,2560,8105,1608,6137,6,4,364,41216,2920,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s0_r26_u10_h2p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_120_a280_s0,0.12341790006030351,20169.61922868173,True,True,,,,True,4231,842,3389,6119,2908,842,2066,10,280,0.1657496561210454,"plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_helper_checkpoint_braid_u10_h2p0_cplus_one_kflattened,unique_address_extension_helper_checkpoint_braid_u10_h2p0_cplus_one_kflattened_seed1,unique_address_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,10,2.0,plus_one,flattened,1,60,120,2560,8105,1608,6137,6,4,364,41232,2920,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s1_r26_u10_h2p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_120_a280_s1,0.11645699990913272,19032.03136282607,True,True,,,,True,4231,842,3389,6119,2908,842,2066,10,280,0.1657496561210454,"plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_helper_checkpoint_braid_u12_h2p0_cplus_one_kflattened,unique_address_extension_helper_checkpoint_braid_u12_h2p0_cplus_one_kflattened_seed0,unique_address_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,12,2.0,plus_one,flattened,0,60,120,2560,8113,1608,6145,6,6,243,41280,2928,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s0_r26_u12_h2p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_120_a280_s0,0.11575770005583763,18893.047177384957,True,True,,,,True,4235,842,3393,6127,2912,842,2070,12,280,0.16552197802197802,"plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_helper_checkpoint_braid_u12_h2p0_cplus_one_kflattened,unique_address_extension_helper_checkpoint_braid_u12_h2p0_cplus_one_kflattened_seed1,unique_address_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,12,2.0,plus_one,flattened,1,60,120,2560,8113,1608,6145,6,6,243,41296,2928,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s1_r26_u12_h2p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_120_a280_s1,0.13893450004979968,22675.779345487135,True,True,,,,True,4235,842,3393,6127,2912,842,2070,12,280,0.16552197802197802,"plus_one_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_helper_checkpoint_braid_u8_h2p5_cplus_one_kflattened,horizon_extension_helper_checkpoint_braid_u8_h2p5_cplus_one_kflattened_seed0,horizon_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,8,2.5,plus_one,flattened,0,60,150,2560,10109,1608,7665,6,2,910,41344,3644,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_150_a280_s0_r26_u8_h2p5_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_150_a280_s0,0.18421049998141825,24117.63550424434,True,True,,,,True,5283,1052,4231,7638,3630,1052,2578,8,41344,0.2509641873278237,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_helper_checkpoint_braid_u8_h2p5_cplus_one_kflattened,horizon_extension_helper_checkpoint_braid_u8_h2p5_cplus_one_kflattened_seed1,horizon_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,8,2.5,plus_one,flattened,1,60,150,2560,10109,1608,7665,6,2,910,41360,3644,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_150_a280_s1_r26_u8_h2p5_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_150_a280_s1,0.18957599997520447,24820.109973187286,True,True,,,,True,5283,1052,4231,7638,3630,1052,2578,8,41360,0.2509641873278237,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_helper_checkpoint_braid_u8_h3p0_cplus_one_kflattened,horizon_extension_helper_checkpoint_braid_u8_h3p0_cplus_one_kflattened_seed0,horizon_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,8,3.0,plus_one,flattened,0,60,180,2560,12117,1608,9197,6,2,1092,41408,4372,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_180_a280_s0_r26_u8_h3p0_cplus_one_kflattened_seed0,bytecode_helper_checkpoint_braid_180_a280_s0,0.21851200005039573,23852.41786381353,True,True,,,,True,6337,1262,5075,9161,4354,1262,3092,8,41408,0.2510335323840147,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_helper_checkpoint_braid_u8_h3p0_cplus_one_kflattened,horizon_extension_helper_checkpoint_braid_u8_h3p0_cplus_one_kflattened_seed1,horizon_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,8,3.0,plus_one,flattened,1,60,180,2560,12117,1608,9197,6,2,1092,41424,4372,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_180_a280_s1_r26_u8_h3p0_cplus_one_kflattened_seed1,bytecode_helper_checkpoint_braid_180_a280_s1,0.2326488000107929,25395.568170591956,True,True,,,,True,6337,1262,5075,9161,4354,1262,3092,8,41424,0.2510335323840147,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_helper_checkpoint_braid_u8_h2p0_cplus_two_kflattened,checkpoint_depth_extension_helper_checkpoint_braid_u8_h2p0_cplus_two_kflattened_seed0,checkpoint_depth_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_admitted_seed_anchor,8,2.0,plus_two,flattened,0,60,120,2560,8102,1608,6134,6,2,728,41472,2916,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s0_r26_u8_h2p0_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_120_a280_s0,0.12790940003469586,20913.897978204033,True,True,,,,True,4229,842,3387,6116,2906,842,2064,8,41472,0.2508602890571232,"plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_helper_checkpoint_braid_u8_h2p0_cplus_two_kflattened,checkpoint_depth_extension_helper_checkpoint_braid_u8_h2p0_cplus_two_kflattened_seed1,checkpoint_depth_extension,helper_checkpoint_braid,medium_exact_trace,bytecode_helper_checkpoint_braid_60_a280_s0,r19_heldout_seed_anchor,8,2.0,plus_two,flattened,1,60,120,2560,8102,1608,6134,6,2,728,41488,2916,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_120_a280_s1_r26_u8_h2p0_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_120_a280_s1,0.12422330002300441,20311.200134565795,True,True,,,,True,4229,842,3387,6116,2906,842,2064,8,41488,0.2508602890571232,"plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
candidate_core_subroutine_braid_u6_h2p0_cplus_one_kflattened,candidate_core_subroutine_braid_u6_h2p0_cplus_one_kflattened_seed0,candidate_core,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,6,2.0,plus_one,flattened,0,80,160,5120,12897,1576,5745,4,2,647,41536,2592,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a96_r26_u6_h2p0_cplus_one_kflattened_seed0,bytecode_subroutine_braid_160_a96,0.1319979999680072,23040.32116739522,True,True,,,,True,3868,803,3065,5729,2583,803,1780,6,41536,0.2508710801393728,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
candidate_core_subroutine_braid_u6_h2p0_cplus_one_kflattened,candidate_core_subroutine_braid_u6_h2p0_cplus_one_kflattened_seed1,candidate_core,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,6,2.0,plus_one,flattened,1,80,160,5120,12897,1576,5745,4,2,647,41552,2592,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a112_r26_u6_h2p0_cplus_one_kflattened_seed1,bytecode_subroutine_braid_160_a112,0.12317579996306449,21500.40145977736,True,True,,,,True,3868,803,3065,5729,2583,803,1780,6,41552,0.2508710801393728,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_subroutine_braid_u8_h2p0_cplus_one_kflattened,unique_address_extension_subroutine_braid_u8_h2p0_cplus_one_kflattened_seed0,unique_address_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,8,2.0,plus_one,flattened,0,80,160,5120,12905,1576,5753,4,4,324,41600,2600,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a96_r26_u8_h2p0_cplus_one_kflattened_seed0,bytecode_subroutine_braid_160_a96,0.10469229996670038,18248.6142525188,True,True,,,,True,3872,803,3069,5737,2587,803,1784,8,96,0.24816389640510245,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_subroutine_braid_u8_h2p0_cplus_one_kflattened,unique_address_extension_subroutine_braid_u8_h2p0_cplus_one_kflattened_seed1,unique_address_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,8,2.0,plus_one,flattened,1,80,160,5120,12905,1576,5753,4,4,324,41616,2600,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a112_r26_u8_h2p0_cplus_one_kflattened_seed1,bytecode_subroutine_braid_160_a112,0.12196130002848804,21258.724076780207,True,True,,,,True,3872,803,3069,5737,2587,803,1784,8,112,0.24816389640510245,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_subroutine_braid_u10_h2p0_cplus_one_kflattened,unique_address_extension_subroutine_braid_u10_h2p0_cplus_one_kflattened_seed0,unique_address_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,10,2.0,plus_one,flattened,0,80,160,5120,12909,1576,5757,4,6,216,41664,2604,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a96_r26_u10_h2p0_cplus_one_kflattened_seed0,bytecode_subroutine_braid_160_a96,0.10335949994623661,18003.74498279683,True,True,,,,True,3874,803,3071,5741,2589,803,1786,10,96,0.24797219003476245,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
unique_address_extension_subroutine_braid_u10_h2p0_cplus_one_kflattened,unique_address_extension_subroutine_braid_u10_h2p0_cplus_one_kflattened_seed1,unique_address_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,10,2.0,plus_one,flattened,1,80,160,5120,12909,1576,5757,4,6,216,41680,2604,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a112_r26_u10_h2p0_cplus_one_kflattened_seed1,bytecode_subroutine_braid_160_a112,0.12508140003774315,21787.38896320208,True,True,,,,True,3874,803,3071,5741,2589,803,1786,10,112,0.24797219003476245,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_u6_h2p5_cplus_one_kflattened,horizon_extension_subroutine_braid_u6_h2p5_cplus_one_kflattened_seed0,horizon_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,6,2.5,plus_one,flattened,0,80,200,5120,16105,1576,7181,4,2,809,41728,3240,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_200_a96_r26_u6_h2p5_cplus_one_kflattened_seed0,bytecode_subroutine_braid_200_a96,0.15553859993815422,21732.373891037336,True,True,,,,True,4832,1003,3829,7157,3227,1003,2224,6,41728,0.2510071273628757,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_u6_h2p5_cplus_one_kflattened,horizon_extension_subroutine_braid_u6_h2p5_cplus_one_kflattened_seed1,horizon_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,6,2.5,plus_one,flattened,1,80,200,5120,16105,1576,7181,4,2,809,41744,3240,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_200_a112_r26_u6_h2p5_cplus_one_kflattened_seed1,bytecode_subroutine_braid_200_a112,0.155721899936907,21757.98518050957,True,True,,,,True,4832,1003,3829,7157,3227,1003,2224,6,41744,0.2510071273628757,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_u6_h3p0_cplus_one_kflattened,horizon_extension_subroutine_braid_u6_h3p0_cplus_one_kflattened_seed0,horizon_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,6,3.0,plus_one,flattened,0,80,240,5120,19313,1576,8617,4,2,971,41792,3888,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_240_a96_r26_u6_h3p0_cplus_one_kflattened_seed0,bytecode_subroutine_braid_240_a96,0.2144316000631079,24977.47234281979,True,True,,,,True,5796,1203,4593,8585,3871,1203,2668,6,41792,0.2510979075174374,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
horizon_extension_subroutine_braid_u6_h3p0_cplus_one_kflattened,horizon_extension_subroutine_braid_u6_h3p0_cplus_one_kflattened_seed1,horizon_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,6,3.0,plus_one,flattened,1,80,240,5120,19313,1576,8617,4,2,971,41808,3888,1,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_240_a112_r26_u6_h3p0_cplus_one_kflattened_seed1,bytecode_subroutine_braid_240_a112,0.1685026999330148,19627.571337567246,True,True,,,,True,5796,1203,4593,8585,3871,1203,2668,6,41808,0.2510979075174374,"plus_one_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_subroutine_braid_u6_h2p0_cplus_two_kflattened,checkpoint_depth_extension_subroutine_braid_u6_h2p0_cplus_two_kflattened_seed0,checkpoint_depth_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_admitted_address_anchor,6,2.0,plus_two,flattened,0,80,160,5120,12898,1576,5746,4,2,647,41856,2592,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a96_r26_u6_h2p0_cplus_two_kflattened_seed0,bytecode_subroutine_braid_160_a96,0.12979939999058843,22652.60034739763,True,True,,,,True,3868,803,3065,5730,2583,803,1780,6,41856,0.2508710801393728,"plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
checkpoint_depth_extension_subroutine_braid_u6_h2p0_cplus_two_kflattened,checkpoint_depth_extension_subroutine_braid_u6_h2p0_cplus_two_kflattened_seed1,checkpoint_depth_extension,subroutine_braid,medium_exact_trace,bytecode_subroutine_braid_80_a96,r19_heldout_address_anchor,6,2.0,plus_two,flattened,1,80,160,5120,12898,1576,5746,4,2,647,41872,2592,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_160_a112_r26_u6_h2p0_cplus_two_kflattened_seed1,bytecode_subroutine_braid_160_a112,0.12262409995310009,21400.36648396162,True,True,,,,True,3868,803,3065,5730,2583,803,1780,6,41872,0.2508710801393728,"plus_two_checkpoint_depth,flattened_hot_address_target",r30_d0_boundary_reauthorization_packet,r32_d0_family_local_boundary_sharp_zoom
